,month,esopus,stony_clove
204,08,4.13573976,2.06480664
205,09,1.6455237600000001,1.0193426399999999
206,09,0.7585557599999999,0.40669463999999994
207,09,0.17333975999999993,0.050078639999999966
208,09,0.3318357599999999,1.2296546400000001
209,10,0.51471576,0.4615586399999999
210,10,0.19467576000000003,0.07751063999999992
211,10,0.1489557599999999,0.38535864000000003
212,10,0.22210776,0.16895064
213,10,0.1489557599999999,0.05922263999999991
214,11,0.0727557599999999,0.02264664000000001
215,11,-0.012588240000000035,0.0013106399999999233
216,11,0.20991575999999998,0.16590263999999993
217,11,0.29525976000000004,0.3122066399999999
218,12,0.43851576,0.3579266399999999
219,12,0.28916376000000005,0.21162263999999992
220,12,0.054467760000000025,0.050078639999999966
221,12,0.23734775999999994,0.21771863999999994
222,01,0.13981175999999998,0.11408663999999996
223,01,-0.03087624000000005,0.05922263999999991
224,01,-0.00649224000000003,0.05617463999999998
225,01,0.002651759999999911,0.11103864000000002
226,01,0.3958437600000001,0.21467064
227,02,0.057515759999999964,0.05922263999999991
228,02,-0.05221224000000001,-0.0017373600000000118
229,02,-0.11317224000000006,-0.035265360000000114
230,02,-0.1558442400000001,-0.03221736000000004
231,03,-0.05221224000000001,0.05922263999999991
232,03,0.042275760000000016,0.07446264
233,03,0.10628376,0.05922263999999991
234,03,0.04532375999999995,0.04093463999999989
235,04,-0.05830824000000001,-0.004785360000000082
236,04,-0.10098024000000005,-0.04440936000000005
237,04,-0.1314602400000001,-0.06269736000000006
238,04,0.4080357600000001,0.37926264
239,04,0.1489557599999999,0.10494264000000002
240,05,0.039227759999999945,0.025694639999999946
241,05,0.34707576,0.24819863999999994
242,05,0.1489557599999999,0.10494264000000002
243,05,0.04837176000000002,0.14761463999999994
244,06,0.017891759999999993,0.11408663999999996
245,06,-0.07050024000000002,0.07141463999999992
246,06,-0.13450824,0.0013106399999999233
247,06,-0.18327624000000006,-0.050505360000000055
248,07,-0.22290024000000003,-0.08403336000000002
249,07,-0.2564282400000001,-0.1053693600000001
250,07,-0.28081224,-0.10841736000000005
251,07,-0.19546824000000007,-0.09012936000000003
252,07,-0.22899624000000005,-0.026121360000000034
253,08,-0.28690824000000004,-0.12365736
254,08,-0.046116239999999996,-0.1053693600000001
255,08,-0.27166824000000006,-0.09622536000000004
256,08,-0.21070824000000002,-0.06574536
257,09,-0.2137562400000001,-0.10232136000000004
258,09,-0.20461224,-0.0992733600000001
259,09,1.71562776,1.2144146400000002
260,09,0.15809975999999998,0.08665464
261,10,0.15200376,0.13237464
262,10,0.09409176,0.09275064000000001
263,10,0.008747759999999917,0.007406639999999929
264,10,0.31049976,0.83951064
265,10,0.4476597600000001,0.36707064
266,11,0.28611576,0.17809463999999994
267,11,0.10628376,0.07446264
268,11,0.03313175999999994,0.016550640000000005
269,11,-0.0003962400000000241,-0.02002536000000003
270,12,-0.04306824000000006,-0.04136135999999998
271,12,-0.0034442400000000944,-0.02002536000000003
272,12,0.13371575999999996,0.18419063999999996
273,12,0.7859877599999999,0.8730386400000001
274,12,0.13981175999999998,0.06227063999999998
275,01,0.02398776,-0.007833360000000018
276,01,0.28916376000000005,0.08360663999999993
277,01,0.24649176,0.025694639999999946
278,01,0.4171797599999999,0.21771863999999994
279,02,0.29221176,0.11408663999999996
280,02,0.09713975999999994,0.028742640000000017
281,02,0.008747759999999917,-0.023073360000000098
282,02,0.06665976000000004,0.07751063999999992
283,03,0.005699759999999982,-0.0017373600000000118
284,03,0.7646517600000001,0.5743346399999999
285,03,0.28916376000000005,0.14456664
286,03,0.06361175999999996,0.013502639999999936
287,04,0.042275760000000016,0.02264664000000001
288,04,0.37450775999999997,0.20247864
289,04,0.33488376000000003,0.19638263999999997
290,04,0.3775557599999999,0.27258264
291,04,0.13066776000000002,0.05922263999999991
292,05,0.09409176,-0.004785360000000082
293,05,0.10628376,0.016550640000000005
294,05,0.03313175999999994,0.016550640000000005
295,05,0.36536376000000004,0.26039063999999995
296,06,0.25258776,0.15980663999999994
297,06,0.4476597600000001,0.3518306399999999
298,06,0.5299557599999999,0.32135064
299,06,0.10628376,0.04398263999999996
300,07,0.18248376000000002,0.17809463999999994
301,07,0.008747759999999917,0.025694639999999946
302,07,-0.04306824000000006,-0.029169360000000106
303,07,-0.08574023999999997,0.10799063999999996
304,07,-0.10402823999999998,-0.04440936000000005
305,08,-0.10402823999999998,-0.053553359999999994
306,08,0.12761975999999997,0.24515064000000003
307,08,-0.10098024000000005,-0.02002536000000003
308,08,0.008747759999999917,-0.035265360000000114
309,09,0.054467760000000025,0.11408663999999996
310,09,-0.021732239999999976,0.05617463999999998
311,09,-0.01563623999999997,0.028742640000000017
312,09,-0.07050024000000002,-0.06269736000000006
313,09,-0.11012424,-0.09622536000000004
314,10,0.02398776,0.08055864
315,10,-0.06440424000000002,-0.056601360000000066
316,10,-0.05526024000000008,-0.056601360000000066
317,10,-0.07050024000000002,-0.06574536
318,11,0.05141975999999996,-0.035265360000000114
319,11,-0.009540239999999965,-0.056601360000000066
320,11,0.02093975999999993,-0.02002536000000003
321,11,0.4324197600000001,0.37011863999999994
322,12,0.24649176,0.15980663999999994
323,12,0.08799575999999999,0.03179063999999995
324,12,0.11847576000000001,-0.016977360000000094
325,12,0.43851576,0.23600663999999993
326,12,0.24039576,0.16590263999999993
327,01,0.44461176000000013,0.32744664
328,01,0.6762597600000001,0.38840663999999997
329,01,0.20991575999999998,0.09579863999999995
330,01,0.25258776,0.02264664000000001
331,02,0.19772375999999997,0.025694639999999946
332,02,0.09409176,0.02264664000000001
333,02,0.17943575999999994,-0.026121360000000034
334,02,0.1489557599999999,0.08360663999999993
335,03,0.13981175999999998,0.007406639999999929
336,03,0.11237976000000001,0.004358639999999994
337,03,0.10628376,-0.04745735999999999
338,03,0.027035759999999933,-0.0017373600000000118
339,03,0.51166776,0.36097464
340,04,0.32573975999999993,0.21467064
341,04,0.5756757600000001,0.40974264000000005
342,04,0.32878776000000004,0.18723864000000004
343,04,0.22210776,0.23600663999999993
344,05,0.21601175999999997,0.19028663999999998
345,05,0.10018776,0.05617463999999998
346,05,0.96277176,0.7724546400000001
347,05,0.15505175999999993,0.08665464
348,06,0.02093975999999993,-0.007833360000000018
349,06,-0.012588240000000035,-0.026121360000000034
350,06,0.17029176000000001,0.24515064000000003
351,06,0.25868376000000004,0.1933346399999999
352,06,0.10018776,0.053126639999999906
353,07,0.07885175999999991,0.05922263999999991
354,07,0.27697176,0.08970263999999994
355,07,0.13371575999999996,0.007406639999999929
356,07,0.008747759999999917,-0.03221736000000004
357,08,-0.046116239999999996,-0.04136135999999998
358,08,-0.09488424000000005,-0.06879336000000008
359,08,-0.11012424,-0.09622536000000004
360,08,-0.12536424000000007,-0.1053693600000001
361,09,-0.14060424000000002,-0.11756135999999999
362,09,-0.15279624000000003,-0.12670536000000007
363,09,-0.14670024000000004,-0.12060936000000005
364,09,-0.16803623999999998,-0.13584936
365,09,-0.17718024000000004,-0.13889736000000008
366,10,-0.1436522400000001,-0.1053693600000001
367,10,-0.09488424000000005,0.03788663999999996
368,10,0.11237976000000001,0.22686264
369,10,0.07885175999999991,0.18419063999999996
370,11,-0.05221224000000001,-0.03221736000000004
371,11,-0.0796442400000001,-0.06574536
372,11,-0.021732239999999976,-0.04745735999999999
373,11,0.12152375999999995,0.14761463999999994
374,12,0.09409176,0.05617463999999998
375,12,0.12457176000000003,0.13847063999999998
376,12,0.06970775999999998,0.05617463999999998
377,12,0.4293717599999999,0.34878264
378,12,0.36841176,0.26343864000000006
379,01,0.17029176000000001,0.08665464
380,01,0.36841176,0.01959863999999994
381,01,0.060563760000000036,0.03179063999999995
382,01,0.057515759999999964,-0.016977360000000094
383,02,0.0727557599999999,0.028742640000000017
384,02,0.057515759999999964,-0.038313360000000046
385,02,0.02093975999999993,0.04093463999999989
386,02,0.027035759999999933,-0.035265360000000114
387,03,0.03617976000000001,-0.10232136000000004
388,03,0.07580375999999998,-0.053553359999999994
389,03,0.03617976000000001,-0.038313360000000046
390,03,0.05141975999999996,-0.004785360000000082
391,03,0.09104375999999993,0.028742640000000017
392,04,0.41413175999999996,0.25734264
393,04,0.5360517600000001,0.32744664
394,04,0.24039576,0.33049463999999995
395,04,0.19467576000000003,0.15371063999999993
396,05,0.06970775999999998,0.02264664000000001
397,05,-0.0003962400000000241,-0.026121360000000034
398,05,-0.018684240000000043,-0.038313360000000046
399,05,0.10323575999999994,0.004358639999999994
400,06,0.04837176000000002,-0.016977360000000094
401,06,0.060563760000000036,0.025694639999999946
402,06,0.23734775999999994,0.17504664000000003
403,06,0.38365176000000006,0.31525464000000003
404,06,0.17943575999999994,0.16895064
405,07,0.12457176000000003,0.10494264000000002
406,07,0.017891759999999993,0.01045464
407,07,-0.046116239999999996,-0.038313360000000046
408,07,0.04837176000000002,-0.035265360000000114
409,08,-0.10098024000000005,-0.0992733600000001
410,08,-0.04306824000000006,-0.02002536000000003
411,08,-0.12841224,-0.11451336000000005
412,08,0.09409176,0.13847063999999998
413,08,-0.1436522400000001,-0.11146536000000011
414,09,-0.1436522400000001,-0.1053693600000001
415,09,-0.04306824000000006,0.2878226399999999
416,09,-0.1497482400000001,-0.08098536000000009
417,09,0.18553175999999993,0.40364664000000006
418,10,-0.04002023999999999,0.06836663999999999
419,10,-0.08574023999999997,-0.026121360000000034
420,10,-0.11317224000000006,-0.08098536000000009
421,10,0.3927957599999999,0.4341266399999999
422,11,0.20991575999999998,0.21771863999999994
423,11,0.10323575999999994,0.13847063999999998
424,11,0.31049976,0.44631863999999993
425,11,0.34707576,0.44022264000000005
426,11,0.057515759999999964,0.034838640000000025
427,12,0.014843759999999923,-0.004785360000000082
428,12,0.04532375999999995,-0.0017373600000000118
429,12,0.20686776000000004,0.15980663999999994
430,12,0.18553175999999993,0.13237464
431,01,0.11237976000000001,0.05617463999999998
432,01,0.24649176,0.25734264
433,01,0.13676376000000004,0.09275064000000001
434,01,0.07885175999999991,-0.010881360000000088
435,02,0.06970775999999998,0.04398263999999996
436,02,0.042275760000000016,-0.010881360000000088
437,02,0.5208117600000002,0.61700664
438,02,0.80732376,0.94009464
439,02,0.48423576000000007,0.31525464000000003
440,03,0.11542775999999995,0.050078639999999966
441,03,0.06361175999999996,0.013502639999999936
442,03,0.04532375999999995,0.01045464
443,03,0.027035759999999933,0.01959863999999994
444,04,0.27087576,0.16895064
445,04,0.20686776000000004,0.12627863999999997
446,04,0.13371575999999996,0.04093463999999989
447,04,0.05141975999999996,0.007406639999999929
448,05,0.054467760000000025,0.0470306399999999
449,05,0.16114775999999992,0.08360663999999993
450,05,0.10628376,0.04398263999999996
451,05,0.017891759999999993,-0.026121360000000034
452,05,-0.03697224000000006,-0.03221736000000004
453,06,0.09713975999999994,0.09275064000000001
454,06,-0.046116239999999996,-0.029169360000000106
455,06,-0.09183623999999997,-0.08403336000000002
456,06,-0.06135624000000008,-0.10232136000000004
457,07,-0.10402823999999998,-0.0992733600000001
458,07,-0.03392423999999999,-0.03221736000000004
459,07,-0.09793223999999998,-0.1053693600000001
460,07,-0.12231624,-0.10841736000000005
461,08,-0.04002023999999999,0.01045464
462,08,-0.05830824000000001,-0.06269736000000006
463,08,-0.021732239999999976,0.02264664000000001
464,08,-0.08574023999999997,-0.07184136
465,08,-0.11926824000000007,-0.1053693600000001
466,09,-0.11926824000000007,-0.12975335999999998
467,09,-0.12536424000000007,-0.12975335999999998
468,09,-0.1314602400000001,-0.12670536000000007
469,09,-0.16498824000000004,-0.13280136000000006
470,10,-0.16803623999999998,-0.12975335999999998
471,10,-0.17718024000000004,-0.14804136
472,10,-0.16803623999999998,-0.14194536000000002
473,10,-0.12536424000000007,-0.08403336000000002
474,10,-0.11926824000000007,-0.0931773600000001
475,11,-0.15279624000000003,-0.12670536000000007
476,11,-0.04306824000000006,0.007406639999999929
477,11,-0.11012424,-0.07488936000000009
478,11,0.29830776,0.22076664
479,12,0.22515575999999993,0.15371063999999993
480,12,0.005699759999999982,-0.016977360000000094
481,12,0.37145976,0.1293266399999999
482,12,0.11542775999999995,0.01959863999999994
483,01,0.10628376,0.07751063999999992
484,01,0.31354775999999995,0.09579863999999995
485,01,0.29830776,0.09275064000000001
486,01,0.13981175999999998,0.050078639999999966
487,01,0.11237976000000001,0.050078639999999966
488,02,0.0727557599999999,-0.04136135999999998
489,02,0.057515759999999964,-0.013929360000000023
490,02,0.25258776,0.13542263999999993
491,02,0.65187576,0.37011863999999994
492,03,0.21601175999999997,0.09579863999999995
493,03,0.22820375999999998,0.04398263999999996
494,03,0.08189975999999999,0.03788663999999996
495,03,0.4202277600000001,0.21162263999999992
496,04,0.6701637599999999,0.4493666399999999
497,04,0.63968376,0.42498263999999986
498,04,0.17333975999999993,0.08970263999999994
499,04,0.15505175999999993,0.13542263999999993
500,05,0.49033175999999995,0.26039063999999995
501,05,0.26477976000000003,0.24515064000000003
502,05,0.20686776000000004,0.1293266399999999
503,05,0.15505175999999993,0.07446264
504,05,0.10628376,0.09275064000000001
505,06,0.27087576,0.17504664000000003
506,06,0.19772375999999997,0.10189463999999995
507,06,0.19467576000000003,0.15066264
508,06,0.057515759999999964,-0.016977360000000094
509,07,0.27697176,0.08055864
510,07,-0.04306824000000006,0.19638263999999997
511,07,-0.00649224000000003,0.01045464
512,07,-0.03087624000000005,0.007406639999999929
513,07,0.03313175999999994,-0.04136135999999998
514,08,0.039227759999999945,0.0470306399999999
515,08,0.10018776,0.04093463999999989
516,08,0.07580375999999998,-0.035265360000000114
517,08,-0.06135624000000008,-0.06879336000000008
518,09,-0.021732239999999976,-0.050505360000000055
519,09,-0.05830824000000001,-0.06574536
520,09,-0.09183623999999997,-0.0870813600000001
521,09,-0.11926824000000007,-0.11146536000000011
522,10,-0.1314602400000001,-0.10841736000000005
523,10,-0.10402823999999998,-0.0931773600000001
524,10,-0.13755624000000008,-0.11756135999999999
525,10,0.11542775999999995,0.13237464
526,10,1.09688376,0.8943746399999999
527,11,0.11542775999999995,0.07446264
528,11,0.002651759999999911,-0.007833360000000018
529,11,0.02398776,-0.023073360000000098
530,11,-0.009540239999999965,-0.050505360000000055
531,12,-0.01563623999999997,-0.053553359999999994
532,12,0.014843759999999923,-0.07184136
533,12,0.08494775999999991,-0.04440936000000005
534,12,0.13371575999999996,-0.02002536000000003
535,01,0.28306776000000006,0.004358639999999994
536,01,0.11237976000000001,0.14151863999999992
537,01,0.83475576,0.5377586399999998
538,01,0.49947576000000005,0.23905464
539,01,0.23429976,0.08970263999999994
540,02,0.07580375999999998,0.03179063999999995
541,02,0.18248376000000002,0.07141463999999992
542,02,0.21601175999999997,0.1171346399999999
543,02,0.31964375999999994,0.2055266399999999
544,03,0.26477976000000003,0.13237464
545,03,0.10018776,0.03788663999999996
546,03,0.039227759999999945,-0.004785360000000082
547,03,0.0727557599999999,0.025694639999999946
548,04,0.32878776000000004,0.13542263999999993
549,04,0.28611576,0.12018263999999997
550,04,0.6244437600000001,0.4280306400000001
551,04,0.25868376000000004,0.22686264
552,04,0.22515575999999993,0.16895064
553,05,0.18553175999999993,0.1171346399999999
554,05,0.15505175999999993,0.09579863999999995
555,05,0.17029176000000001,0.12018263999999997
556,05,0.09409176,0.034838640000000025
557,06,0.09104375999999993,-0.013929360000000023
558,06,-0.012588240000000035,-0.04745735999999999
559,06,-0.046116239999999996,-0.07184136
560,06,-0.00649224000000003,-0.04440936000000005
561,07,-0.03087624000000005,-0.05964936
562,07,-0.05221224000000001,-0.06879336000000008
563,07,-0.05526024000000008,-0.07488936000000009
564,07,0.35621976,0.6657746399999999
565,07,0.5330037599999998,0.34878264
566,08,0.69149976,0.43717463999999984
567,08,0.97496376,0.42498263999999986
568,08,1.0816437600000002,0.76026264
569,08,0.17638776,0.10189463999999995
570,09,0.008747759999999917,-0.010881360000000088
571,09,0.10933175999999994,0.12018263999999997
572,09,0.5208117600000002,0.33963864000000005
573,09,0.6488277600000001,0.34268664
574,10,0.48423576000000007,0.27867864
575,10,0.19772375999999997,0.11103864000000002
576,10,0.10933175999999994,0.06227063999999998
577,10,0.042275760000000016,-0.0017373600000000118
578,10,0.23429976,0.03788663999999996
579,11,0.55433976,0.30915864
580,11,0.29830776,0.1933346399999999
581,11,0.19772375999999997,0.10494264000000002
582,11,0.38060375999999985,0.36707064
